datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2005-06-08,40400640000.0,-1206299260042.9004,42.899999999999984,-1165898620042.9004,0.03015255411842155,-11658986.200428993,13248838.400337996
2005-06-09,39025560000.0,-1206299260042.9004,42.899999999999984,-1167273700042.9004,0.0011794164401270901,-11672737.000428993,13262589.200337997
2005-06-10,67893280000.0,-1206299260042.9004,42.899999999999984,-1138405980042.9004,-0.024730892162599938,-11384059.800428994,12973912.000337997
2005-06-13,43577240000.0,-1206299260042.9004,42.899999999999984,-1162722020042.9004,0.02135972616648041,-11627220.200428994,13217072.400337998
2005-06-14,34784680000.0,-1206299260042.9004,42.899999999999984,-1171514580042.9004,0.00756204823546347,-11715145.800428994,13304998.000337997
2005-06-15,56334320000.0,-1206299260042.9004,42.899999999999984,-1149964940042.9004,-0.01839468357210783,-11499649.400428995,13089501.600337999
2005-06-16,54767440000.0,-1206299260042.9004,42.899999999999984,-1151531820042.9004,0.0013625458876524998,-11515318.200428996,13105170.400338
2005-06-17,59612560000.0,-1206299260042.9004,42.899999999999984,-1146686700042.9004,-0.004207543305073003,-11466867.000428995,13056719.200337999
2005-06-20,32371640000.0,-1206299260042.9004,42.899999999999984,-1173927620042.9004,0.023756201235246577,-11739276.200428994,13329128.400337998
2005-06-21,37052680000.0,-1206299260042.9004,42.899999999999984,-1169246580042.9004,-0.003987503079473487,-11692465.800428994,13282318.000337997
2005-06-22,42492520000.0,-1206299260042.9004,42.899999999999984,-1163806740042.9004,-0.004652431824774261,-11638067.400428994,13227919.600337997
2005-06-23,67425400000.0,-1206299260042.9004,42.899999999999984,-1138873860042.9004,-0.021423556972252067,-11388738.600428993,12978590.800337996
2005-06-24,41070960000.0,-1206299260042.9004,42.899999999999984,-1165228300042.9004,0.023140789269680218,-11652283.000428993,13242135.200337997
2005-06-27,60017160000.0,-1206299260042.9004,42.899999999999984,-1146282100042.9004,-0.016259646285026297,-11462821.000428993,13052673.200337997
2005-06-28,35029960000.0,-1206299260042.9004,42.899999999999984,-1171269300042.9004,0.02179847351630526,-11712693.000428993,13302545.200337997
2005-06-29,44835840000.0,-1206299260042.9004,42.899999999999984,-1161463420042.9004,-0.008372011457690287,-11614634.200428993,13204486.400337996
2005-06-30,41839000000.0,-1206299260042.9004,42.899999999999984,-1164460260042.9004,0.0025802276234314636,-11644602.600428991,13234454.800337994
2005-07-01,25000080000.0,-1206299260042.9004,42.899999999999984,-1181299180042.9004,0.014460708173398507,-11812991.800428992,13402844.000337996
2005-07-05,45426920000.0,-1206299260042.9004,42.899999999999984,-1160872340042.9004,-0.017291843036120746,-11608723.400428992,13198575.600337995
2005-07-06,39462640000.0,-1206299260042.9004,42.899999999999984,-1166836620042.9004,0.0051377570076134305,-11668366.200428993,13258218.400337996
2005-07-07,38372320000.0,-1206299260042.9004,42.899999999999984,-1167926940042.9004,0.0009344238784345649,-11679269.400428992,13269121.600337995
2005-07-08,29073520000.0,-1206299260042.9004,42.899999999999984,-1177225740042.9004,0.007961799391029034,-11772257.400428992,13362109.600337995
2005-07-11,38878840000.0,-1206299260042.9004,42.899999999999984,-1167420420042.9004,-0.008329175676742073,-11674204.200428993,13264056.400337996
2005-07-12,38703840000.0,-1206299260042.9004,42.899999999999984,-1167595420042.9004,0.00014990315142293653,-11675954.200428993,13265806.400337996
2005-07-13,68483520000.0,-1206299260042.9004,42.899999999999984,-1137815740042.9004,-0.02550513601612603,-11378157.400428994,12968009.600337997
2005-07-14,209606040000.0,-1206299260042.9004,42.899999999999984,-996693220042.9004,-0.12402932657152299,-9966932.200428994,11556784.400337998
2005-07-15,68768280000.0,-1206299260042.9004,42.899999999999984,-1137530980042.9004,0.14130502462326167,-11375309.800428992,12965162.000337996
2005-07-18,58629760000.0,-1206299260042.9004,42.899999999999984,-1147669500042.9004,0.008912741875054309,-11476695.000428991,13066547.200337995
2005-07-19,67106200000.0,-1206299260042.9004,42.899999999999984,-1139193060042.9004,-0.007385784844576859,-11391930.600428991,12981782.800337994
2005-07-20,45339560000.0,-1206299260042.9004,42.899999999999984,-1160959700042.9004,0.01910706864662637,-11609597.000428991,13199449.200337995
2005-07-21,40426400000.0,-1206299260042.9004,42.899999999999984,-1165872860042.9004,0.004231981523405537,-11658728.600428991,13248580.800337994
2005-07-22,30110640000.0,-1206299260042.9004,42.899999999999984,-1176188620042.9004,0.008848100297677686,-11761886.20042899,13351738.400337994
2005-07-25,29462720000.0,-1206299260042.9004,42.899999999999984,-1176836540042.9004,0.0005508640272138265,-11768365.40042899,13358217.600337993
2005-07-26,26859280000.0,-1206299260042.9004,42.899999999999984,-1179439980042.9004,0.0022122358640437323,-11794399.80042899,13384252.000337994
2005-07-27,28374920000.0,-1206299260042.9004,42.899999999999984,-1177924340042.9004,-0.001285050554200251,-11779243.40042899,13369095.600337993
2005-07-28,25131120000.0,-1206299260042.9004,42.899999999999984,-1181168140042.9004,0.0027538271260121316,-11811681.40042899,13401533.600337993
2005-07-29,56208040000.0,-1206299260042.9004,42.899999999999984,-1150091220042.9004,-0.026310326994488098,-11500912.20042899,13090764.400337994
2005-08-01,31424960000.0,-1206299260042.9004,42.899999999999984,-1174874300042.9004,0.021548795059121995,-11748743.000428991,13338595.200337995
2005-08-02,29687560000.0,-1206299260042.9004,42.899999999999984,-1176611700042.9004,0.0014787964975797596,-11766117.000428991,13355969.200337995
2005-08-03,25832240000.0,-1206299260042.9004,42.899999999999984,-1180467020042.9004,0.0032766289846168917,-11804670.20042899,13394522.400337994
2005-08-04,26930400000.0,-1206299260042.9004,42.899999999999984,-1179368860042.9004,-0.0009302758834889291,-11793688.600428991,13383540.800337994
2005-08-05,24193120000.0,-1206299260042.9004,42.899999999999984,-1182106140042.9004,0.002320970217833729,-11821061.400428992,13410913.600337995
2005-08-08,17638320000.0,-1206299260042.9004,42.899999999999984,-1188660940042.9004,0.005545018148507497,-11886609.400428992,13476461.600337995
2005-08-09,38083920000.0,-1206299260042.9004,42.899999999999984,-1168215340042.9004,-0.017200531548771214,-11682153.400428992,13272005.600337995
2005-08-10,36094520000.0,-1206299260042.9004,42.899999999999984,-1170204740042.9004,0.0017029394597121161,-11702047.400428992,13291899.600337995
2005-08-11,27198360000.0,-1206299260042.9004,42.899999999999984,-1179100900042.9004,0.007602225230837645,-11791009.000428991,13380861.200337995
2005-08-12,91603680000.0,-1206299260042.9004,42.899999999999984,-1114695580042.9004,-0.05462239914977307,-11146955.800428992,12736808.000337996
2005-08-15,108672760000.0,-1206299260042.9004,42.899999999999984,-1097626500042.9004,-0.015312772657933293,-10976265.000428991,12566117.200337995
2005-08-16,53762240000.0,-1206299260042.9004,42.899999999999984,-1152537020042.9004,0.050026598299015124,-11525370.200428993,13115222.400337996
2005-08-17,49972440000.0,-1206299260042.9004,42.899999999999984,-1156326820042.9004,0.0032882240952736286,-11563268.200428993,13153120.400337996
2005-08-18,44255960000.0,-1206299260042.9004,42.899999999999984,-1162043300042.9004,0.00494365425147536,-11620433.000428993,13210285.200337997
2005-08-19,37656920000.0,-1206299260042.9004,42.899999999999984,-1168642340042.9004,0.005678824532404647,-11686423.400428994,13276275.600337997
2005-08-22,38773280000.0,-1206299260042.9004,42.899999999999984,-1167525980042.9004,-0.0009552623259901916,-11675259.800428994,13265112.000337997
2005-08-23,29560440000.0,-1206299260042.9004,42.899999999999984,-1176738820042.9004,0.007890907917665002,-11767388.200428994,13357240.400337998
2005-08-24,57207080000.0,-1206299260042.9004,42.899999999999984,-1149092180042.9004,-0.02349428737210535,-11490921.800428994,13080774.000337997
2005-08-25,27625360000.0,-1206299260042.9004,42.899999999999984,-1178673900042.9004,0.025743556969376913,-11786739.000428993,13376591.200337997
2005-08-26,26105800000.0,-1206299260042.9004,42.899999999999984,-1180193460042.9004,0.0012892115452329822,-11801934.600428995,13391786.800337998
2005-08-29,25629520000.0,-1206299260042.9004,42.899999999999984,-1180669740042.9004,0.0004035609551527042,-11806697.400428994,13396549.600337997
2005-08-30,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,1.1011191958232303e-12,-11806697.400441995,13396549.600350998
2005-08-31,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-01,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-02,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-06,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-07,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-08,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-09,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-12,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-13,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-14,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-15,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-16,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-19,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-20,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-21,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-22,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-23,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-26,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-27,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-28,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-29,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-09-30,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-03,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-04,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-05,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-06,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-07,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-10,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-11,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-12,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-13,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-14,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-17,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-18,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-19,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-20,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-21,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-24,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-25,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-26,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-27,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-28,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-10-31,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-01,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-02,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-03,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-04,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-07,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-08,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-09,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-10,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-11,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-14,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-15,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-16,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-17,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-18,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-21,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-22,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-23,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-25,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-28,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-29,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-11-30,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-01,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-02,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-05,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-06,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-07,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-08,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-09,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-12,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-13,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-14,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-15,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-16,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-19,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-20,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-21,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-22,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-23,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-27,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-28,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-29,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2005-12-30,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2006-01-03,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2006-01-04,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2006-01-05,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2006-01-06,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2006-01-09,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2006-01-10,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2006-01-11,0.0,-1180669740044.2004,44.19999999999998,-1180669740044.2004,0.0,-11806697.400441995,13396549.600350998
2006-01-12,128080960000.0,-1330049180045.5005,45.49999999999998,-1201968220045.5005,0.01803932063212077,-12019682.200454995,13609534.400363998
2006-01-13,77630560000.0,-1330049180045.5005,45.49999999999998,-1252418620045.5005,0.04197315632695364,-12524186.200454995,14114038.400363998
2006-01-17,83562360000.0,-1330049180045.5005,45.49999999999998,-1246486820045.5005,-0.0047362757987297055,-12464868.200454995,14054720.400363998
2006-01-18,120063720000.0,-1330049180045.5005,45.49999999999998,-1209985460045.5005,-0.029283390255716912,-12099854.600454995,13689706.800363999
2006-01-19,169584800000.0,-1330049180045.5005,45.49999999999998,-1160464380045.5005,-0.04092700419568496,-11604643.800454997,13194496.000364
2006-01-20,113475880000.0,-1330049180045.5005,45.49999999999998,-1216573300045.5005,0.04835040261882062,-12165733.000454996,13755585.200364
2006-01-23,105973000000.0,-1330049180045.5005,45.49999999999998,-1224076180045.5005,0.006167223955777512,-12240761.800454995,13830614.000363998
2006-01-24,114225440000.0,-1330049180045.5005,45.49999999999998,-1215823740045.5005,-0.006741769944165754,-12158237.400454994,13748089.600363998
2006-01-25,127578640000.0,-1330049180045.5005,45.49999999999998,-1202470540045.5005,-0.010982841969758073,-12024705.400454994,13614557.600363998
2006-01-26,118138720000.0,-1330049180045.5005,45.49999999999998,-1211910460045.5005,0.0078504376495101,-12119104.600454994,13708956.800363997
2006-01-27,95386480000.0,-1330049180045.5005,45.49999999999998,-1234662700045.5005,0.018773862220106352,-12346627.000454992,13936479.200363996
2006-01-30,139840120000.0,-1330049180045.5005,45.49999999999998,-1190209060045.5005,-0.03600468370702525,-11902090.600454992,13491942.800363995
2006-01-31,91354200000.0,-1330049180045.5005,45.49999999999998,-1238694980045.5005,0.040737313827997834,-12386949.80045499,13976802.000363993
2006-02-01,52118640000.0,-1330049180045.5005,45.49999999999998,-1277930540045.5005,0.03167491645001963,-12779305.400454989,14369157.600363992
2006-02-02,70732200000.0,-1330049180045.5005,45.49999999999998,-1259316980045.5005,-0.014565392575512925,-12593169.80045499,14183022.000363993
2006-02-03,69212360000.0,-1330049180045.5005,45.49999999999998,-1260836820045.5005,0.0012068764449957303,-12608368.20045499,14198220.400363993
2006-02-06,165176760000.0,-1330049180045.5005,45.49999999999998,-1164872420045.5005,-0.07611167319537582,-11648724.200454991,13238576.400363995
2006-02-07,138883080000.0,-1330049180045.5005,45.49999999999998,-1191166100045.5005,0.02257215429563786,-11911661.000454992,13501513.200363996
2006-02-08,95311440000.0,-1330049180045.5005,45.49999999999998,-1234737740045.5005,0.03657897920225883,-12347377.400454992,13937229.600363996
2006-02-09,114976400000.0,-1330049180045.5005,45.49999999999998,-1215072780045.5005,-0.015926426610460065,-12150727.800454993,13740580.000363996
2006-02-10,176047760000.0,-1330049180045.5005,45.49999999999998,-1154001420045.5005,-0.05026148310038936,-11540014.200454993,13129866.400363997
2006-02-13,88349800000.0,-1330049180045.5005,45.49999999999998,-1241699380045.5005,0.07599467251655745,-12416993.800454993,14006846.000363996
2006-02-14,116093880000.0,-1330049180045.5005,45.49999999999998,-1213955300045.5005,-0.022343636830182922,-12139553.000454994,13729405.200363997
2006-02-15,115977120000.0,-1330049180045.5005,45.49999999999998,-1214072060045.5005,9.618146565659735e-05,-12140720.600454994,13730572.800363997
2006-02-16,94817520000.0,-1330049180045.5005,45.49999999999998,-1235231660045.5005,0.01742861951637953,-12352316.600454994,13942168.800363997
2006-02-17,57599920000.0,-1330049180045.5005,45.49999999999998,-1272449260045.5005,0.03013005673658742,-12724492.600454994,14314344.800363997
2006-02-21,77960680000.0,-1330049180045.5005,45.49999999999998,-1252088500045.5005,-0.016001235286404958,-12520885.000454994,14110737.200363997
2006-02-22,97823880000.0,-1330049180045.5005,45.49999999999998,-1232225300045.5005,-0.01586405433743554,-12322253.000454994,13912105.200363997
2006-02-23,85691760000.0,-1330049180045.5005,45.49999999999998,-1244357420045.5005,0.009845699483326698,-12443574.200454995,14033426.400363998
2006-02-24,53474400000.0,-1330049180045.5005,45.49999999999998,-1276574780045.5005,0.025890760549185154,-12765747.800454993,14355600.000363996
2006-02-27,79124080000.0,-1330049180045.5005,45.49999999999998,-1250925100045.5005,-0.020092579299652025,-12509251.000454992,14099103.200363996
2006-02-28,126698040000.0,-1330049180045.5005,45.49999999999998,-1203351140045.5005,-0.038031021999853976,-12033511.400454992,13623363.600363996
2006-03-01,76381760000.0,-1330049180045.5005,45.49999999999998,-1253667420045.5005,0.04181346435430089,-12536674.200454991,14126526.400363995
2006-03-02,62527360000.0,-1330049180045.5005,45.49999999999998,-1267521820045.5005,0.01105109678888927,-12675218.200454991,14265070.400363995
2006-03-03,73766840000.0,-1330049180045.5005,45.49999999999998,-1256282340045.5005,-0.008867287191629214,-12562823.40045499,14152675.600363994
2006-03-06,91266560000.0,-1330049180045.5005,45.49999999999998,-1238782620045.5005,-0.013929766774693486,-12387826.200454991,13977678.400363995
2006-03-07,87287760000.0,-1330049180045.5005,45.49999999999998,-1242761420045.5005,0.003211862949654476,-12427614.200454991,14017466.400363995
2006-03-08,65325120000.0,-1330049180045.5005,45.49999999999998,-1264724060045.5005,0.017672450758244418,-12647240.600454992,14237092.800363995
2006-03-09,79930480000.0,-1330049180045.5005,45.49999999999998,-1250118700045.5005,-0.011548258202247363,-12501187.000454992,14091039.200363996
2006-03-10,104314280000.0,-1330049180045.5005,45.49999999999998,-1225734900045.5005,-0.019505187786657774,-12257349.000454992,13847201.200363996
2006-03-13,86118760000.0,-1330049180045.5005,45.49999999999998,-1243930420045.5005,0.0148445801774304,-12439304.200454993,14029156.400363997
2006-03-14,64202040000.0,-1330049180045.5005,45.49999999999998,-1265847140045.5005,0.017618927591784628,-12658471.400454992,14248323.600363996
2006-03-15,89199600000.0,-1330049180045.5005,45.49999999999998,-1240849580045.5005,-0.019747692441838938,-12408495.800454993,13998348.000363996
2006-03-16,74963840000.0,-1330049180045.5005,45.49999999999998,-1255085340045.5005,0.011472591222118966,-12550853.400454992,14140705.600363996
2006-03-17,81204200000.0,-1330049180045.5005,45.49999999999998,-1248844980045.5005,-0.004972060306093429,-12488449.800454993,14078302.000363996
2006-03-20,60544120000.0,-1330049180045.5005,45.49999999999998,-1269505060045.5005,0.01654335031978693,-12695050.600454994,14284902.800363997
2006-03-21,134536640000.0,-1330049180045.5005,45.49999999999998,-1195512540045.5005,-0.05828454121903859,-11955125.400454994,13544977.600363998
2006-03-22,134589560000.0,-1330049180045.5005,45.49999999999998,-1195459620045.5005,-4.426553317293802e-05,-11954596.200454993,13544448.400363997
2006-03-23,142782640000.0,-1330049180045.5005,45.49999999999998,-1187266540045.5005,-0.0068534979037503385,-11872665.400454992,13462517.600363996
2006-03-24,107198000000.0,-1330049180045.5005,45.49999999999998,-1222851180045.5005,0.02997190504386338,-12228511.800454991,13818364.000363994
2006-03-27,110807200000.0,-1330049180045.5005,45.49999999999998,-1219241980045.5005,-0.0029514629898510503,-12192419.800454991,13782272.000363994
2006-03-28,137032280000.0,-1330049180045.5005,45.49999999999998,-1193016900045.5005,-0.021509331559450784,-11930169.000454992,13520021.200363996
2006-03-29,234683400000.0,-1330049180045.5005,45.49999999999998,-1095365780045.5005,-0.08185225204795987,-10953657.800454993,12543510.000363996
2006-03-30,139065080000.0,-1330049180045.5005,45.49999999999998,-1190984100045.5005,0.0872935066458147,-11909841.00045499,13499693.200363994
2006-03-31,81535720000.0,-1330049180045.5005,45.49999999999998,-1248513460045.5005,0.04830405376344005,-12485134.60045499,14074986.800363993
2006-04-03,81579120000.0,-1330049180045.5005,45.49999999999998,-1248470060045.5005,-3.4761339295807936e-05,-12484700.60045499,14074552.800363993
2006-04-04,93192400000.0,-1330049180045.5005,45.49999999999998,-1236856780045.5005,-0.009302009212440954,-12368567.800454991,13958420.000363994
2006-04-05,223340880000.0,-1330049180045.5005,45.49999999999998,-1106708300045.5005,-0.1052251821712229,-11067083.000454992,12656935.200363996
2006-04-06,266376880000.0,-1330049180045.5005,45.49999999999998,-1063672300045.5005,-0.03888648887717805,-10636723.000454992,12226575.200363996
2006-04-07,154523880000.0,-1330049180045.5005,45.49999999999998,-1175525300045.5005,0.10515738728480128,-11755253.000454992,13345105.200363996
2006-04-10,90351520000.0,-1330049180045.5005,45.49999999999998,-1239697660045.5005,0.05459036908649795,-12396976.600454992,13986828.800363995
2006-04-11,93931600000.0,-1330049180045.5005,45.49999999999998,-1236117580045.5005,-0.002887865417015134,-12361175.800454991,13951028.000363994
2006-04-12,73989440000.0,-1330049180045.5005,45.49999999999998,-1256059740045.5005,0.016132898942563312,-12560597.40045499,14150449.600363994
2006-04-13,73467800000.0,-1330049180045.5005,45.49999999999998,-1256581380045.5005,0.0004152987181813561,-12565813.800454991,14155666.000363994
